Phishing_Attempts,DDoS_Intensity,Malware_Infections,Insider_Threats,Direct_Fraud_Loss,Downtime_Costs,Customer_Churn_Rate,Regulatory_Fines,MobileMoney_Volume,Security_Investment,Employee_Training,Load_Shedding_Frequency,Account_Takeover_Prob,DDoS_Downtime_Costs,Fraud_Loss_From_Insider
0,2.1532032280576856,0,1,27222.884736246906,433.1137693361025,0.09120123018415358,220718.7720260722,4.464984419665875,282776.8684289264,0.8770272281530119,3.710170621011435,0.5,2153.2841591480787,4.392448982594849
0,0.791811579549483,9,1,2209.2093690919946,582.5314331602107,0.2897278865987072,28024.9899473797,7.472687429437464,204814.40408203212,0.5572950409077811,3.6129022514331757,0.5,792.0596446412342,3.967963465833299
0,0.7855647692627131,3,0,3723.6213389846444,138795.1576271123,0.18858807989853932,62687.138945765706,2.5695616165513226,222267.49306268225,0.7216633685458681,3.1565181045706647,0.5,785.515072949421,0.0
5,3.250592490926206,7,0,1077.4231643001121,41208.05034159003,0.4000775768785694,51902.23221844894,8.43452836563145,135776.88367481536,0.8102963251298454,6.745346741848397,0.9241418199787566,3250.5839942665175,0.0
2,0.8706843145738378,0,0,1183.9985633530887,2843.3045537998673,0.2028149150144141,46203.75503323166,2.554572990723056,184804.14952192988,0.5897017669156431,8.933990984559628,0.7310585786300049,870.5511019973102,0.0
6,0.907208341404477,8,0,3266.565672648505,4385.503228757974,0.13749028648727762,134462.605266784,4.986843420412345,236841.38803124666,0.8669916571845151,6.947290300681274,0.9525741268224334,907.127384724268,0.0
3,0.01506283096161973,1,0,1018.6992040218605,1157.1673934300468,0.041164139327555985,65246.38596482756,3.3906807094551326,227220.49717132354,0.92819281328405,0.7766403631176348,0.8175744761936437,15.25302227648598,0.0
0,3.222647033407695,2,0,4115.1234642345835,5701.753689342767,0.1777456416369674,286909.70878405776,3.054580218593445,112564.04195734594,0.6398687915534196,4.865092638597553,0.5,3222.594829978711,0.0
2,2.7051875588037815,13,0,1011.774800663066,1016.6082791260008,0.3490000214031629,219782.45473575106,5.200580271172855,205854.87737617467,0.58157491657337,0.41866436230654275,0.7310585786300049,2705.3794869337958,0.0
3,1.9827080520959992,10,0,2439.9465528955525,141.3825523292617,0.1532425131701974,35733.50789189653,7.711440183112935,132437.30855342228,0.7689641520657127,5.9310293336363715,0.8175744761936437,1982.5837158699312,0.0
5,2.4878394708594542,4,0,1460.1879555140931,410.61922295527523,0.22366752333056025,54991.10506798941,3.340543679730388,332007.6120728918,0.7176224959971015,2.4050324693052905,0.9241418199787566,2487.734123956047,0.0
3,0.6014965418583217,1,0,2198.717091673415,3076.780760649346,0.2376030784377769,169159.6556808116,8.103575154344131,263315.7515823441,0.5869419145493917,0.7106928200529596,0.8175744761936437,601.4624187362194,0.0
4,1.4433705112366757,2,0,2697.5908029682387,546.4261395759177,0.21542129253536368,157312.34539044934,2.493504367479468,98434.3867798374,0.6672581806018608,9.90435095280442,0.8807970779778825,1443.3641362445078,0.0
5,1.1440937161397815,3,0,1418.207885124867,2694.812217019891,0.16362320047357543,45007.52385505345,7.7750492645198745,253714.59338784032,0.6908127826089705,4.759697567392435,0.9241418199787566,1144.1860248690264,0.0
0,0.42647871167644974,5,0,1099.885269560184,594.6710769563165,0.22761143598577666,860417.5385889709,4.264717412987988,270063.10748371144,0.5123391334782195,2.1903932339439267,0.5,426.52378871816836,0.0
3,1.5249410713083065,0,0,1062.0046644600852,921.9298317307563,0.1205797112818804,331134.36102086137,4.8098999036349355,181214.82886005868,0.7473250493654451,0.1560457918518576,0.8175744761936437,1524.899439782572,0.0
3,3.718352954998612,1,0,2097.694067062737,10718.730023178083,0.17305204704813812,54068.47635139783,1.8429546619555737,229069.40451110038,0.6421629715489624,3.8534927767825238,0.8175744761936437,3718.33962341796,0.0
4,0.23735365964495664,7,0,1845.554037143472,4320.907901148978,0.08158122960261989,60153.92328675224,2.974934335343384,192720.3586550698,0.6402388353355125,12.834438275341292,0.8807970779778825,237.3217533529782,0.0
5,0.982950263364929,5,0,3094.5605811155524,2938.0558557190516,0.42097654219582503,666239.2877682191,3.9318796057983305,219975.7894360692,0.5246610803653131,4.536405116118644,0.9241418199787566,982.8587979913964,0.0
0,0.7564631253264359,1,0,1811.234303199516,11141.653812577175,0.12811342543453672,60270.604268730174,7.232476459019228,179422.99846490612,0.5001926174203873,17.81574788001024,0.5,756.3743290327758,0.0
2,0.8396092407021782,8,0,1580.0568210720949,6129.77234271388,0.321146834925694,43521.27710353478,3.511371014449411,176975.27957509723,0.7248264041676302,0.733523870810112,0.7310585786300049,839.7120290913216,0.0
6,3.5758575144201963,4,1,1526.5885633244825,26104.028677971823,0.2662418347950177,53624.49881594526,2.3641064242685887,190474.16355591963,0.9286553237788128,4.200181004468785,0.9525741268224334,3575.6746979274035,0.7352656168449313
6,1.4717263647313228,1,0,1022.5870714135048,1495.492864174897,0.3611045614999986,44901.06047134367,4.58029891495103,147224.22662068374,0.26596503461681914,8.000534114039954,0.9525741268224334,1471.8881006010672,0.0
8,1.4665594613095672,7,0,1405.8921343889447,1564.853568602922,0.08579452758817269,51821.70627712102,10.995027934346759,247934.85349008307,0.7128877600089948,3.7278975235648626,0.9820137900379085,1466.525161887007,0.0
0,2.5379887725353214,8,0,22393.8137460228,423.4079353153133,0.18810594005229747,3140345.723669013,4.878419533221588,180560.87489366453,0.7224562801741342,0.4774159317765752,0.5,2537.9115216746823,0.0
6,0.6084928788581698,3,1,5602.952387848074,1566.3900567830099,0.2305451021110275,37729.85922711464,3.4862632965909923,187354.4574305969,0.7521838749652721,4.371978584797843,0.9525741268224334,608.5668547872395,2.931870642519985
2,1.5283151869872764,4,0,1395.0888651166877,12672.059905747572,0.16856285479805183,43200.941032531686,4.603490755956604,262420.0744849234,0.5977954285985623,4.730373335002851,0.7310585786300049,1528.463708645691,0.0
5,1.3621829364962332,4,1,2092.8558166112016,20951.82551677938,0.3290101454086639,51849.62587342087,2.2573448675000263,199578.8509659151,0.6847637944927741,6.52282074688102,0.9241418199787566,1362.2946997403935,0.7539656000309377
2,1.8761932512617567,4,0,4787.694411463414,12587.477532631381,0.1458352367790115,74015.83661030352,8.725411375595606,205559.64931861876,0.8049208897661241,7.16088559793652,0.7310585786300049,1876.2434364666929,0.0
6,7.814608095720303,7,0,1624.305881622472,202.08980951928896,0.20055559508027845,41368.102878331716,8.641071106466987,285571.7082048119,0.8560555995978755,7.3652056992796044,0.9525741268224334,7814.716782069275,0.0
4,2.582493269356787,6,1,1015.215480261417,15134.282580700357,0.2182879989117536,70401.3388599692,2.1975381014146453,260465.98325371457,0.6629070581918919,5.4449594716697405,0.8807970779778825,2582.3216195990726,1.1959752399052712
0,1.2721124595649123,2,0,1066.6544228536884,189.08980578552732,0.16253145749580183,70044.23303675171,8.520129315046368,152191.46752559845,0.8464160837747309,1.2155272698891326,0.5,1272.0602765107635,0.0
5,2.912868221205529,9,0,1813.2601286229776,11466.396417604981,0.1889324044769664,49026.888492984086,4.631274763319036,196642.5714908501,0.8093660260766508,2.5895512683086053,0.9241418199787566,2912.7771041995265,0.0
6,0.6544475881655247,2,0,18296.364968797483,1716.9817127526683,0.11251894682647642,47018.474738000994,5.900047218926899,295010.4388290346,0.7965659315098519,7.483448152071057,0.9525741268224334,654.5700520386463,0.0
3,0.1970994409369887,1,0,2676.8978184847374,8550.969701678705,0.06660055641665279,43079.34801335308,3.981231889970912,183722.99591513842,0.6433058953704627,15.333669742482739,0.8175744761936437,197.06109313509629,0.0
4,0.7479952393524179,0,0,1063.2145804706377,403.964692022566,0.13372054289294621,254496.06056240026,4.163312420186431,183618.14208967754,0.5068850668490101,0.4111883002984313,0.8807970779778825,748.079780008096,0.0
8,1.1147797900608136,13,0,1191.1790125793593,17270.436555170003,0.2703010624928713,35932.80567440442,2.701393095198232,157029.23689031205,0.8771341077096506,3.834363428671845,0.9820137900379085,1114.8333757550624,0.0
0,1.5985000775956593,8,0,3419.648659891275,331.13888543867824,0.19411947203226496,49237.609826794025,2.2203804399712945,139814.5832031486,0.5310864892207854,1.8736292230983274,0.5,1598.4138469020427,0.0
10,1.939334179259341,4,0,4639.858694885046,1093.6955282844124,0.16204137441877622,105109.51945919279,2.142931955297801,232215.53575323898,0.7784214337844444,1.2770031478168329,0.9933071490757153,1939.2754834383434,0.0
0,3.599746707769013,10,1,2228.390474024034,667.045365834062,0.16471557515559415,43889.149375232824,7.354612538901121,236948.55917168153,0.8863185525610205,3.524183017336375,0.5,3599.8760895380947,3.250867316352975
5,1.5962863288368503,7,0,2367.1300648310253,214.55641714244211,0.4399338306316167,47592.756960109495,4.451595307574171,293324.76171675615,0.6742098573424783,4.6581557403902245,0.9241418199787566,1596.2087805719818,0.0
0,1.570285852158634,3,0,1024.244828440008,3435.065769634313,0.4212859093544146,32988.595257327586,2.2877384752952854,237508.757276161,0.9042465838065525,0.04910146521063395,0.5,1570.2983389196536,0.0
3,0.277019838503461,1,0,4346.874396134105,44762.842991676414,0.17810150062078753,53740.62088131044,4.238134848679541,165225.8703299205,0.6289343534094892,7.575335691419997,0.8175744761936437,276.9415843748284,0.0
4,0.21617484974829526,2,0,3646.337841494846,162813.04095360148,0.0515371589541685,125294.75171460844,1.2469366702791918,112550.84998785975,0.8003078620881157,8.5707190803037,0.8807970779778825,216.14345452960367,0.0
0,1.72511111116264,1,0,1283.813658502037,3448.634658822597,0.5766615995624236,138525.77668654898,2.2579599038632208,309089.9917107254,0.6158338416555657,16.83554879884334,0.5,1725.1064949682432,0.0
5,1.3854749390264884,18,1,2794.821061798103,15915.072777632613,0.6775864396232603,47831.729497778564,7.761640834001893,179441.17840764226,0.8028295420470994,0.9961814377371592,0.9241418199787566,1385.3966523754589,4.83820849771741
10,2.989490318428695,2,0,1223.3242761398058,4222.328182416124,0.3234418125671512,47072.42081227545,2.88525759087635,175489.59617739517,0.5459068180020177,4.513820187033508,0.9933071490757153,2989.394273733297,0.0
0,0.6261203543066196,19,0,1034.9001785246946,6300.125243812884,0.17084789597458422,55019.00233700672,7.229807816027751,265813.4721015734,0.7820869401172821,2.7810798871499576,0.5,626.1489816402973,0.0
2,0.17231172680086507,3,0,1205.7933110284696,1784.2920828496437,0.4016261436428662,211291.28363757342,3.786944857759016,210749.5765087066,0.6491177679979812,2.0385470099286045,0.7310585786300049,172.22725305998597,0.0
3,1.4165708161605688,0,0,1178.1949077162135,3994.26710431871,0.3205173870182741,134258.76564515432,5.922540478119188,160522.6250624748,0.7991514560900331,4.169332596995674,0.8175744761936437,1416.4897504049989,0.0
5,0.8378044518804734,2,1,1409.7667590318713,6675.62463327911,0.21353438138054062,52149.82817454548,1.8994316936144973,261087.7236737546,0.5772717105447974,7.625095352178118,0.9241418199787566,837.7105465661032,1.4068883478103238
0,0.2746442286668112,3,0,1571.00344368953,1251.7657164150564,0.21156887173893182,61234.27287095762,5.4173628974975925,323811.40826752357,0.8485560151654882,0.11661327221520473,0.5,274.63643786217807,0.0
0,2.369461853481119,5,0,1807.558534785515,2653.8283853510093,0.0790511924992101,56769.94097375054,0.7586043609851214,131934.37815635372,0.5682649862512952,17.43379474332061,0.5,2369.556223644559,0.0
0,0.4820385341491367,7,0,1715.5826666660353,2730.813479151858,0.3367178477983441,51928.618431501905,3.0538583612931975,254525.56049341688,0.6714856978508512,8.300540839114621,0.5,482.18918701276795,0.0
0,1.9155131257837528,11,0,1300.8649745087032,10296.970204016166,0.32864318453742725,65184.2203065218,7.995531838883853,186103.75450752038,0.6519582099096788,6.954599284163225,0.5,1915.4405339751534,0.0
0,0.9550078194431579,7,0,1024.97732794495,602.41811207453,0.17100695718057365,54202.68529056561,4.07955397473952,203020.7595208601,0.8278986935182048,7.143658760547531,0.5,955.2228505224911,0.0
8,0.6622726956252657,2,0,2169.0132679107764,2759.1741339067294,0.0653863462366392,63049.62688790419,2.1857388479445614,268551.9734374407,0.716379163759206,2.463788429125859,0.9820137900379085,662.172225139195,0.0
3,1.222064586168964,10,0,1521.655549241594,52470.59537513103,0.1033136121980263,114150.56376424781,7.62275559992745,296648.48837432085,0.8659286364710429,6.963988326074933,0.8175744761936437,1222.1729410212968,0.0
3,2.754958384662398,5,0,1343.999476150103,17087.29064261305,0.09994577120230885,194903.6571448787,11.74423097681159,168169.16596663906,0.7700950288064791,2.445077748365143,0.8175744761936437,2754.8862150169966,0.0
5,1.256112062765481,2,0,5369.863387906137,22556.274923360837,0.2636896748503961,63048.3476331933,3.4290060561000115,160175.8542386841,0.8260178987107765,11.448681446486757,0.9241418199787566,1256.024970438494,0.0
0,2.490253426709249,16,1,3140.744139996421,3092.229900477221,0.18434760800244937,51351.76241342669,1.314348498929777,129929.47589629014,0.5574253005251356,0.9753466269873295,0.5,2490.1789510935705,0.31663837707814596
0,0.5239483275068179,4,1,5079.597854275378,4824.663862431644,0.3313453486523639,954269.2718833283,4.114265962693535,207778.21048963774,0.8514963865447261,1.7290100894766423,0.5,523.943082736853,0.5376418322459952
4,2.5994980105444747,4,0,1767.0337918505872,13404.61393330643,0.055261704377137066,52813.48347489577,6.1292554679921665,89619.35681202884,0.6724332478023911,4.0074221971701665,0.8807970779778825,2599.5560077615783,0.0
0,0.8363313006219436,2,0,1124.056710605809,30957.893757359252,0.2758739988751857,46550.16838042933,3.5452775611288354,188869.16558928884,0.5649582152885702,1.922514560147768,0.5,836.398287425734,0.0
8,2.171470071847909,3,0,2698.996964627026,159.58802177684433,0.20357440051584788,52270.28860388945,0.8475336468737524,127458.414502237,0.4013849323329379,2.7602979366351112,0.9820137900379085,2171.3756733463747,0.0
8,1.7723360454505421,4,0,1212.0388641213976,414.4026308184456,0.2952707431874255,44081.23933656907,5.778125848752047,188010.2536767601,0.7511237452809149,3.3905312175388236,0.9820137900379085,1772.237079521791,0.0
3,3.827177610614091,1,0,1624.1976761286307,21251.147058174967,0.10624385696513683,62742.7225873437,2.5034445988170253,112443.98541509388,0.8423323184036391,9.701994030699039,0.8175744761936437,3827.0859467447544,0.0
3,1.2429245687848265,0,0,1057.6061388138899,1967.7892163185397,0.16866794320277023,48864.118863789496,3.0261771437867524,248750.5260644044,0.6736478582272137,3.7032095836845413,0.8175744761936437,1242.913433344588,0.0
6,0.33468518051988233,2,1,4279.962720587502,1088.350815448761,0.13291841562246653,46174.161572775665,1.3620519724257283,159637.9844166467,0.8753944806454284,2.2506901068373955,0.9525741268224334,334.6641649594633,0.08822493381129042
2,0.1441078161737752,3,1,1118.7058106979202,454.3003392446705,0.365925592964662,40750.74184280726,0.6032667012016139,177773.53619183533,0.7546780493590488,1.4233408543313653,0.7310585786300049,144.0127986275682,3.663865400435563
7,2.908426030311923,1,0,6993.923456926642,1296.5665675260475,0.045048179014258186,52687.75789148641,1.8527916309423529,256331.87523817163,0.3702605863827722,2.626955762901807,0.9706877692486436,2908.4529906813295,0.0
5,1.6419761234778103,1,0,5280.378941657662,363.7424545859613,0.06941954657683941,51871.07100125092,2.860335122810393,233140.5345852821,0.7346676315429777,3.6256264102044664,0.9241418199787566,1642.2023803586437,0.0
5,2.612278462877946,1,0,1683.0216803085577,68640.73273157781,0.08591115658529076,243700.3901402326,2.8211385349357476,161231.934577945,0.3799973976409911,6.854366539737693,0.9241418199787566,2612.2279913317625,0.0
6,0.8295525223605854,9,0,3116.4077404696322,2882.305927479717,0.08066835954875116,39727.48112494871,8.94883126806478,126921.2347187632,0.6026281580157783,0.645129366812994,0.9525741268224334,829.5091711784651,0.0
1,1.1274394021329341,8,0,2236.9290517667323,2732.778639867378,0.09014097819167458,33988.18801188427,2.0160698653608478,228503.18928172305,0.9817565169319565,1.2526327609357035,0.6224593312018546,1127.4953682899666,0.0
10,0.19552031607964598,0,0,3873.323778899498,7202.00697544954,0.1651898962171584,56255.9130250656,6.884293209624568,186128.09278567336,0.8590131595750025,2.3873895883366116,0.9933071490757153,195.4644344504723,0.0
2,4.3943981881125715,7,1,1601.7161618588639,12626.054228436502,0.242646631909178,64846.41861876508,4.361714021531867,236301.10808677916,0.457467831463632,2.234549022331069,0.7310585786300049,4394.465084560744,2.293514742273876
5,2.1340741985602016,5,0,3611.3100777930154,12318.189065320605,0.05868662761069636,39736.46377610104,9.67961830398222,193124.30972246482,0.8515573777329835,2.4858307661504218,0.9241418199787566,2134.002344289524,0.0
0,3.8838482968871246,5,0,1677.472984117903,14919.627632832562,0.15557258773418653,202686.89729823812,3.8239111760562263,180196.01624812302,0.5620919171820864,7.887789241749764,0.5,3884.0315088478824,0.0
5,0.9132509112940606,5,0,10570.126631159806,1157.168872562275,0.2043175220914664,52839.11058736381,0.9226047084802884,193871.37161666682,0.8895625459986614,1.9589531788837196,0.9241418199787566,913.2853887913197,0.0
4,1.9264780490788862,4,0,1742.3129394166112,1906.834454726747,0.26772346610406805,49929.3709544917,3.620653649319146,233499.34808872448,0.8408368881694173,3.4847538291660545,0.8807970779778825,1926.4160467839786,0.0
5,2.1758656281950697,4,0,1677.8955690353366,9447.897256262813,0.03425149943368937,164507.2463183683,0.6334585084111503,264716.24294789106,0.7162197474724187,4.88959456558364,0.9241418199787566,2175.806759025123,0.0
0,1.0530652174858086,4,1,3600.9929329101833,1351.427077492628,0.25837544910267607,36154.819805750034,1.8285568995093744,117658.88669269539,0.9250130799103444,1.3209903004102173,0.5,1053.013837510538,3.7712743449817108
1,3.0514656163154634,11,0,4205.255350632094,2958.211234442236,0.20331268879849948,59877.28515924599,3.655155057439683,203025.66812679867,0.7205267252169665,6.341585826414211,0.6224593312018546,3051.6028912820884,0.0
3,4.104991016857123,8,0,1961.6343896230949,5421.596708088528,0.14853417503059715,42243.936385623965,3.7092675760142457,107987.69708148211,0.6805048625722124,3.9605446131723276,0.8175744761936437,4104.864141756363,0.0
2,3.3435570760478974,2,0,1179.594025987676,9679.617097700282,0.121808963167406,42201.933242624,6.752211988904726,196038.69357107667,0.7513997614172079,2.9600081442591772,0.7310585786300049,3343.4902818808514,0.0
5,2.4351176478750727,4,0,1691.3852478801425,207.1573307376037,0.07537944662155478,183281.16786712868,5.158448379089378,260091.7999012209,0.8117482571081167,8.297975755001048,0.9241418199787566,2435.06148181938,0.0
4,0.94538581178417,4,0,17641.246633939427,8709.054188791752,0.046188383213613814,31170.165533282736,9.15190911238034,182292.13295132862,0.8299043683180346,1.3952323949949161,0.8807970779778825,945.3842429874944,0.0
7,0.9565276326044463,6,0,3206.7539802533356,2099.414789528821,0.26723727837935807,34764.021893318335,6.747885635982848,274715.4490024879,0.6411398520110517,10.735432493529927,0.9706877692486436,956.5005216351816,0.0
7,4.439013777604499,3,0,4011.0677465792223,8614.36610865907,0.05917740296409348,572750.4474980088,6.279651863422576,216674.81655086862,0.5405968271356969,4.116834432861369,0.9706877692486436,4438.86465482136,0.0
0,0.09491042594984349,5,0,1028.204029528343,9560.521344788755,0.08941501197673078,52932.844290048524,11.202305423483587,275374.4928779601,0.9398392723146397,4.6974754044437015,0.5,94.87044368148393,0.0
6,2.3318678308524983,4,0,1691.653377315574,33252.07970606251,0.24288247036199404,54847.34647968924,6.561351210086364,234862.0992924942,0.8661748714118358,10.399566831615605,0.9525741268224334,2331.8578757841797,0.0
0,2.289762803546681,4,0,2379.393051701153,22701.36812397106,0.015330365264413072,46982.01506603747,8.296557645132934,136896.9898232746,0.766249293822099,8.507291463695797,0.5,2289.699993763173,0.0
2,1.9661052269732608,4,0,4378.871009945605,22468.227832586937,0.14506141058216146,75303.6966864169,1.2525734755588906,163250.98040262327,0.555302525134447,4.601017745116957,0.7310585786300049,1966.1739045221657,0.0
0,5.544738156750875,6,0,1043.0066057987165,25990.996764561616,0.13729845108500327,226208.58307648936,3.293154971713175,186579.2103218493,0.7556765488220579,6.995635829294137,0.5,5544.830097593751,0.0
0,1.0378057148263895,5,0,4926.328799904237,4615.006139278433,0.16940035859780753,169219.92866184298,5.033213760156391,152318.04251581084,0.6985308742921952,2.839798044517761,0.5,1037.7978761564166,0.0
0,1.1135893533846946,4,0,1939.5715551395926,3128.4020642059804,0.09535318428250708,42030.133311861224,4.186254732964373,199364.25200183818,0.7720347346239362,3.963486971583251,0.5,1113.6124075433795,0.0
0,0.37819424811203795,4,0,1201.0061919301986,11039.39618301108,0.15246438562199546,51239.06816521071,2.445339612937555,196410.54807089767,0.70711511375607,0.3204005269093819,0.5,377.978142512303,0.0
5,1.3986700706655768,3,0,1374.415384559826,8938.485325626454,0.22916351430388815,56149.61232046775,6.322700398426557,285442.47434855875,0.7797158076776216,0.470772787965067,0.9241418199787566,1398.6279603883606,0.0
6,0.9012991299435635,5,0,1317.8342434914648,1875.068825928356,0.36597793387001537,62035.7805453346,7.189458399084332,191657.72616095145,0.7502218130113468,8.842912829177275,0.9525741268224334,901.3996121127394,0.0
5,1.122839000259073,3,0,1878.9441391472242,5471.100772089925,0.12460504193725129,35107.15735559782,3.805290704138252,239568.09704804712,0.732010461718881,0.30763081122280944,0.9241418199787566,1122.7966566007549,0.0
0,2.9585972334560626,3,0,1045.2168668847721,2828.085612793055,0.1285486152407269,47540.04661644299,3.399049274448303,278551.5968251988,0.7137717717593975,0.9280294754616568,0.5,2958.5235072884234,0.0
0,3.91699941015091,4,0,1154.703417345835,828.0724390301584,0.07319371345322605,351820.34451802634,2.901827797694568,258004.20756032123,0.7489636160665312,7.944076610684708,0.5,3917.227179043513,0.0
0,0.6963989583613737,4,0,4038.3604235328025,20654.554109499146,0.14416855496199824,141396.86942957208,6.47438549566385,159451.7154720069,0.6322750045664454,0.005733038658654413,0.5,696.5808660803932,0.0
0,1.2021813749811487,3,0,1125.8628359810398,3238.284080768316,0.3151123186154861,50065.48657804539,3.356691695667908,199504.41337934663,0.9104618045807646,1.6592450032482398,0.5,1202.228132472397,0.0
4,3.8202055160960007,13,0,1247.9319190510819,64412.46096035542,0.24610687683189023,55424.23969532102,4.108026309658497,180431.30491375105,0.8267322649651021,4.385814752533696,0.8807970779778825,3820.319407157149,0.0
0,0.31933682672232466,6,0,1654.2044390638466,260.28094223442764,0.20776945388386014,41910.361070741994,7.805089005016471,187316.8165900311,0.7388568046379487,4.524898856642336,0.5,319.11423318052886,0.0
3,0.42195861564352544,5,0,1834.2899385855253,1293.1441283505444,0.27118840897746777,282754.58594250417,4.753473314757855,182187.55276758282,0.8666461939608546,7.506347149203194,0.8175744761936437,421.87986049946255,0.0
0,0.6321083273719695,3,1,3326.4154087409875,3130.532056017498,0.1257294362390765,593462.9387503548,4.108500412401762,246994.83201829295,0.8089673377844694,3.525352452656053,0.5,632.0613315846522,0.3879764662907048
0,1.870402472230827,2,0,1639.1298026178579,16416.983322780186,0.013673956202357581,147194.4135815609,2.750032471410383,193989.24857675002,0.6868436349859134,3.5606497893408444,0.5,1870.3788742209404,0.0
5,0.5969725780314831,11,0,3669.306740568712,5427.338030352964,0.10587969783897669,39248.96951883244,3.970919813353,202973.28621909305,0.6978036193644773,6.460570925660041,0.9241418199787566,596.9235836293857,0.0
10,4.561487458584936,3,0,2231.5610665654876,4749.093949076084,0.2627281668526917,39530.78249893094,2.4950230358278316,305357.7338836986,0.7300150849172743,3.4519994218449987,0.9933071490757153,4561.232455955784,0.0
0,1.4098936422082775,3,0,1105.191869362365,549.5525002679719,0.09156516674598215,56779.69970896529,4.58033092761125,122265.11604605673,0.9002828526377068,4.688734982061417,0.5,1409.9322446701483,0.0
0,1.571017059211188,3,0,1152.1882582306637,525.6249334709019,0.28950332799699674,37152.722335825325,2.976243387440367,198492.51811949868,0.7173095256518166,11.40284949062205,0.5,1571.0714246240161,0.0
10,0.8625741454689915,4,0,1614.1033960540124,4835.583051769208,0.17113458120122796,46689.75665791919,3.225570714992808,237615.69800387067,0.8108456887473579,2.566234493541994,0.9933071490757153,862.7343353481505,0.0
0,1.48018543709168,4,1,1524.06162500554,385.23017364676474,0.20706224931583442,54547.043964167744,3.9897162768718233,148432.60291552293,0.6982625998976235,2.431681996029456,0.5,1480.1066061652027,2.3607982710128668
0,2.1110769148714446,6,1,3108.061905343362,1342.3584383997556,0.2810248659738142,49338.340654535656,9.800128309546768,214167.26179368724,0.6762199185773872,0.017776522382149704,0.5,2110.9898985556665,2.0331012165773994
3,2.4922082866434336,3,0,2063.453434537196,6319.377551657486,0.14378328205485497,52588.875157127055,4.982384575870311,164602.6147464046,0.632234819961272,4.752163219772558,0.8175744761936437,2491.940288194837,0.0
8,2.5051792142672094,5,0,1505.864362546935,683.0127940854227,0.44966686824793606,39341.97288651242,1.8429118366077708,255711.1681949733,0.5588509603840494,0.15112044062237504,0.9820137900379085,2505.1498575835503,0.0
7,1.8121745895503663,1,0,1168.8710110344286,33124.681347452606,0.15809493733993507,55948.543733972445,3.356276799313914,177606.14900340347,0.7492555613536307,3.5073938576546864,0.9706877692486436,1812.2647007284727,0.0
3,3.532308930168488,4,0,1239.1032491818944,18693.00215239633,0.38651988280070176,43867.88107524003,2.7929864202391674,177877.8129537613,0.7793224361382423,8.154170664449925,0.8175744761936437,3532.247753382269,0.0
1,2.8493631412668092,2,0,2042.2212435630622,282.2716774807679,0.21386196848434447,46753.80325602059,2.7118219010499036,212435.39150601704,0.6465070847651753,3.9916615637657875,0.6224593312018546,2849.5774857486635,0.0
5,2.52064775914625,8,0,1582.3242804020751,736.1567968421975,0.11587870174968763,52377.31727905986,2.7770924469964022,154911.3562203499,0.8621506105722453,1.5710623259442722,0.9241418199787566,2520.622099662671,0.0
3,0.29695089859659546,3,0,1827.3754871895032,96.67299843872588,0.23550538585309125,51030.782215308485,3.4165073502707477,171584.35894453456,0.6488322694375485,7.712832949693077,0.8175744761936437,296.9655978250243,0.0
6,0.07249951009876228,6,0,1168.7737030939704,921.6015356045368,0.21595201715153006,50239.80019015593,2.538034123433891,189476.4864455461,0.83614322567086,1.5716157716112622,0.9525741268224334,72.36319979070413,0.0
0,0.7698683621073408,0,0,2474.805573981885,9410.512692213219,0.07029305667865943,1293229.4682464062,2.545784102941158,181226.88427482883,0.6280616120771618,6.603128287132059,0.5,769.8970841418583,0.0
4,2.1172671549303264,1,1,4929.108580099012,1602.2394511465886,0.3173263433333573,47004.505888008076,2.8000569969650195,203121.80995096895,0.6812069196946606,4.711357325804265,0.8807970779778825,2117.069222950841,2.2965104595396237
5,1.3092740008090682,21,0,1282.233859941973,5950.293740211901,0.25451816758167184,50021.83590837036,2.713349546857974,212622.4291468132,0.9023445407970635,0.9316255822602544,0.9241418199787566,1309.3433706045696,0.0
8,1.2847358210287858,6,0,1756.9834094731214,303.83917219312156,0.37498723359582387,36249.147668329155,2.293069548158211,208396.54477712337,0.6581739987021322,11.776442950682132,0.9820137900379085,1284.8082638464093,0.0
7,3.3411572276836377,7,0,22017.374211360628,9867.115908484613,0.2039426934824442,116490.06327617746,5.63106837582972,219831.42246813833,0.6503744471585169,1.1197423943899674,0.9706877692486436,3341.2931568260715,0.0
5,3.443466897034235,1,0,1401.8224035952067,1296.3866300884265,0.10792808690923775,53876.79879032847,3.136949032228279,174891.1401812727,0.6269727070895958,22.823536867351358,0.9241418199787566,3443.364900162358,0.0
0,3.5839521708545337,1,0,2124.037747848049,3035.87365921209,0.20381541219054625,37225.63396154657,3.5137150877353873,142834.2450975866,0.5918427084242299,0.03668670613725858,0.5,3583.9682270663634,0.0
6,1.0431826610677624,2,0,1081.95702855147,2593.3045978190053,0.18950563117892827,61565.816515942395,3.3479711327144863,235446.3510353967,0.7237272762034507,1.5291173663170823,0.9525741268224334,1043.239042723701,0.0
0,2.226496444789403,2,0,2173.2028340971046,442.6047761421208,0.12853004240429142,176358.918321865,2.6451588869158638,251990.32778154846,0.5135592451738208,1.1148446907636187,0.5,2226.540672953236,0.0
4,0.9297316386222437,7,0,1081.3984851747844,528.6748023085115,0.1320457682472683,561934.2473270783,2.234231483895151,167373.51560633729,0.6698767088417997,0.07046120502369355,0.8807970779778825,929.6451086947302,0.0
